Sex,Length,Diameter,Height,Wholeweight,Shuckedweight,Visceraweight,Shellweight,target
2.0,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,0
2.0,0.14,0.105,0.035,0.013999999999999999,0.0055,0.0025,0.004,0
0.0,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,1
1.0,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,0
0.0,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,1
0.0,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044000000000000004,0
0.0,0.155,0.115,0.025,0.024,0.009000000000000001,0.005,0.0075,0
2.0,0.45,0.33,0.1,0.41100000000000003,0.1945,0.1,0.098,0
2.0,0.295,0.215,0.085,0.128,0.049,0.034,0.04,0
1.0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,1
1.0,0.515,0.425,0.135,0.7120000000000001,0.2665,0.1605,0.25,1
2.0,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,0
0.0,0.495,0.375,0.115,0.6245,0.282,0.14300000000000002,0.155,0
0.0,0.59,0.445,0.14,0.9309999999999999,0.35600000000000004,0.23399999999999999,0.28,1
2.0,0.48,0.335,0.125,0.524,0.24600000000000002,0.1095,0.145,0
0.0,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,1
1.0,0.6,0.475,0.15,1.13,0.575,0.196,0.305,0
0.0,0.555,0.44,0.15,1.092,0.41600000000000004,0.212,0.4405,1
2.0,0.3,0.215,0.05,0.1185,0.048,0.0225,0.042,0
0.0,0.51,0.41,0.145,0.7959999999999999,0.3865,0.1815,0.1955,0
1.0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,1
2.0,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,0
1.0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,0
2.0,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,0
0.0,0.48,0.385,0.145,0.64,0.2925,0.1405,0.1575,0
2.0,0.245,0.205,0.06,0.0765,0.034,0.013999999999999999,0.0215,0
1.0,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,1
1.0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,1
0.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,1
2.0,0.36,0.26,0.09,0.1785,0.0645,0.037000000000000005,0.075,0
1.0,0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,1
2.0,0.54,0.4,0.145,0.757,0.315,0.18100000000000002,0.215,1
1.0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,1
2.0,0.44,0.345,0.12,0.365,0.1655,0.083,0.11,0
0.0,0.58,0.46,0.13,0.9209999999999999,0.35700000000000004,0.18100000000000002,0.29,1
2.0,0.54,0.405,0.15,0.7585,0.307,0.2075,0.19,1
2.0,0.385,0.3,0.1,0.2895,0.1215,0.063,0.09,0
1.0,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,1
1.0,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,1
0.0,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,1
2.0,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,0
0.0,0.645,0.51,0.16,1.33,0.6665,0.309,0.317,0
0.0,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,1
1.0,0.545,0.415,0.2,1.358,0.5670000000000001,0.318,0.40299999999999997,1
0.0,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,1
0.0,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,1
2.0,0.54,0.415,0.135,0.7090000000000001,0.3195,0.174,0.185,0
1.0,0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,0
0.0,0.57,0.44,0.095,0.8270000000000001,0.3395,0.2215,0.235,0
0.0,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385,0
1.0,0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,1
0.0,0.495,0.38,0.12,0.474,0.19699999999999998,0.1065,0.1545,1
0.0,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,0
2.0,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,0
0.0,0.48,0.36,0.1,0.439,0.19399999999999998,0.099,0.115,0
0.0,0.535,0.435,0.15,0.7170000000000001,0.3475,0.1445,0.19399999999999998,0
1.0,0.78,0.63,0.215,2.657,1.4880000000000002,0.4985,0.586,1
0.0,0.37,0.29,0.09,0.24100000000000002,0.11,0.045,0.069,1
1.0,0.53,0.425,0.13,0.7585,0.325,0.19699999999999998,0.205,0
1.0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,1
0.0,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,1
0.0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,1
1.0,0.58,0.44,0.18,0.8540000000000001,0.3665,0.1635,0.245,1
2.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,0
2.0,0.51,0.395,0.13,0.6025,0.281,0.14300000000000002,0.162,0
2.0,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,0
1.0,0.575,0.47,0.155,1.1159999999999999,0.509,0.23800000000000002,0.34,1
2.0,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,0
0.0,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,0
0.0,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,1
0.0,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,0
0.0,0.525,0.385,0.1,0.5115,0.24600000000000002,0.1005,0.1455,0
0.0,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,1
1.0,0.64,0.52,0.175,1.248,0.4245,0.2595,0.48,1
0.0,0.56,0.44,0.14,0.971,0.44299999999999995,0.2045,0.265,1
1.0,0.44,0.35,0.125,0.4035,0.175,0.063,0.129,0
0.0,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,1
1.0,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,1
2.0,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,1
1.0,0.635,0.49,0.155,1.145,0.4775,0.3035,0.3155,0
2.0,0.32,0.235,0.08,0.1485,0.064,0.031,0.045,0
0.0,0.48,0.375,0.145,0.777,0.21600000000000003,0.13,0.17,0
0.0,0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,1
0.0,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,0
2.0,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,0
0.0,0.505,0.405,0.14,0.875,0.2665,0.174,0.285,1
0.0,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,0
1.0,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,1
0.0,0.635,0.525,0.205,1.484,0.55,0.3115,0.43,1
2.0,0.625,0.43,0.175,1.411,0.5720000000000001,0.297,0.395,1
0.0,0.575,0.425,0.14,0.8635,0.39299999999999996,0.22699999999999998,0.2,1
2.0,0.45,0.355,0.115,0.4385,0.184,0.10800000000000001,0.1125,1
1.0,0.665,0.505,0.16,1.2915,0.631,0.2925,0.32,1
2.0,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,1
1.0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,0
1.0,0.5,0.395,0.15,0.7145,0.3235,0.17300000000000001,0.195,0
0.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,1
0.0,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,0
2.0,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,0
2.0,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042,0
1.0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,1
0.0,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,0
0.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,1
1.0,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,0
2.0,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,1
2.0,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855,0
0.0,0.47,0.37,0.12,0.5795,0.293,0.22699999999999998,0.14,0
1.0,0.56,0.465,0.16,1.0315,0.43200000000000005,0.2025,0.337,0
1.0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,0
0.0,0.555,0.455,0.135,0.8370000000000001,0.382,0.171,0.235,0
1.0,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,1
0.0,0.63,0.485,0.16,1.2429999999999999,0.623,0.275,0.3,1
1.0,0.695,0.56,0.22,1.834,0.8455,0.42200000000000004,0.455,1
2.0,0.56,0.425,0.135,0.8205,0.3715,0.185,0.23600000000000002,0
0.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,0
0.0,0.4,0.31,0.11,0.314,0.138,0.057,0.1,1
2.0,0.4,0.31,0.1,0.306,0.13,0.06,0.094,0
0.0,0.51,0.415,0.145,0.7509999999999999,0.3295,0.1835,0.203,0
0.0,0.455,0.375,0.125,0.484,0.2155,0.102,0.165,0
1.0,0.605,0.455,0.145,0.9775,0.46799999999999997,0.1775,0.275,0
1.0,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,0
1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,1
2.0,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,0
1.0,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,1
1.0,0.495,0.375,0.15,0.597,0.2615,0.135,0.17800000000000002,1
2.0,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,0
2.0,0.225,0.165,0.055,0.059000000000000004,0.027000000000000003,0.0125,0.015,0
2.0,0.605,0.47,0.14,0.9390000000000001,0.3385,0.201,0.32,1
1.0,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,0
1.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,1
1.0,0.57,0.465,0.18,0.9995,0.405,0.27699999999999997,0.295,1
1.0,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,1
1.0,0.6,0.465,0.165,0.8875,0.309,0.24600000000000002,0.262,1
1.0,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125,1
1.0,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,0
0.0,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,1
2.0,0.37,0.28,0.09,0.233,0.0905,0.0545,0.07,1
2.0,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091,0
2.0,0.385,0.28,0.085,0.2175,0.09699999999999999,0.038,0.067,0
1.0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,1
1.0,0.555,0.425,0.14,0.7879999999999999,0.282,0.1595,0.285,1
0.0,0.58,0.47,0.165,1.041,0.54,0.166,0.27899999999999997,0
2.0,0.55,0.425,0.13,0.664,0.2695,0.163,0.21,0
1.0,0.58,0.46,0.185,1.0170000000000001,0.3515,0.2,0.32,1
0.0,0.685,0.55,0.2,1.7725,0.813,0.387,0.49,1
1.0,0.635,0.525,0.18,1.3695,0.634,0.318,0.363,1
2.0,0.44,0.35,0.135,0.435,0.1815,0.083,0.125,1
0.0,0.715,0.55,0.175,1.825,0.938,0.3805,0.44,1
0.0,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,0
1.0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,0
2.0,0.275,0.2,0.07,0.096,0.037000000000000005,0.0225,0.03,0
2.0,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,0
1.0,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,0
1.0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,0
0.0,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,1
0.0,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,1
2.0,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,0
0.0,0.705,0.555,0.215,2.141,1.0465,0.38299999999999995,0.528,1
2.0,0.455,0.375,0.12,0.49700000000000005,0.2355,0.1055,0.1295,0
2.0,0.39,0.31,0.1,0.302,0.11599999999999999,0.064,0.115,1
0.0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,1
0.0,0.6,0.475,0.175,1.3445,0.5489999999999999,0.2875,0.36,1
2.0,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,0
2.0,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,0
0.0,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,0
1.0,0.635,0.5,0.18,1.3119999999999998,0.529,0.2485,0.485,1
1.0,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,1
2.0,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,1
2.0,0.26,0.205,0.07,0.09699999999999999,0.0415,0.019,0.0305,0
1.0,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375,1
2.0,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,0
2.0,0.575,0.445,0.16,0.9175,0.45,0.1935,0.24,0
0.0,0.5,0.37,0.15,1.0615,0.494,0.223,0.29600000000000004,0
2.0,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,1
2.0,0.365,0.27,0.085,0.1875,0.081,0.042,0.057999999999999996,0
2.0,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,0
0.0,0.57,0.43,0.12,1.0615,0.348,0.16699999999999998,0.31,1
0.0,0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,1
1.0,0.62,0.5,0.175,1.107,0.4895,0.24,0.34299999999999997,1
0.0,0.61,0.48,0.17,1.137,0.4565,0.29,0.34700000000000003,1
0.0,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,1
0.0,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,0
0.0,0.385,0.255,0.1,0.3175,0.13699999999999998,0.068,0.092,0
1.0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,1
0.0,0.62,0.525,0.155,1.085,0.45399999999999996,0.1965,0.35,1
1.0,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,1
0.0,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,1
0.0,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,1
1.0,0.535,0.42,0.15,0.7365,0.2785,0.18600000000000003,0.215,1
0.0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,0
2.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,0
2.0,0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,0
1.0,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,0
1.0,0.65,0.5,0.16,1.3825,0.7020000000000001,0.304,0.3195,0
0.0,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,0
1.0,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,1
2.0,0.53,0.395,0.125,0.6235,0.2975,0.10800000000000001,0.195,1
1.0,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,0
0.0,0.53,0.425,0.11,0.7390000000000001,0.237,0.161,0.295,1
0.0,0.59,0.49,0.135,1.008,0.42200000000000004,0.2245,0.285,1
1.0,0.59,0.475,0.155,0.9715,0.371,0.235,0.28,1
2.0,0.51,0.375,0.1,0.5785,0.23800000000000002,0.1225,0.175,0
2.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,0
0.0,0.68,0.54,0.19,1.6230000000000002,0.7165,0.354,0.4715,1
1.0,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,0
2.0,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,0
2.0,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,0
1.0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,1
2.0,0.225,0.17,0.07,0.0565,0.024,0.013000000000000001,0.016,0
1.0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,1
1.0,0.58,0.46,0.15,1.1155,0.5575,0.2255,0.29,0
2.0,0.37,0.28,0.095,0.2865,0.1505,0.069,0.0795,0
0.0,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,1
1.0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,1
0.0,0.46,0.375,0.135,0.4935,0.18600000000000003,0.0845,0.17,1
0.0,0.62,0.49,0.19,1.218,0.5455,0.2965,0.355,1
2.0,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,0
2.0,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,0
1.0,0.605,0.45,0.195,1.0979999999999999,0.48100000000000004,0.2895,0.315,1
1.0,0.47,0.375,0.105,0.513,0.23199999999999998,0.142,0.13,1
2.0,0.56,0.435,0.135,0.72,0.32899999999999996,0.10300000000000001,0.251,1
2.0,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,0
1.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,1
0.0,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,1
0.0,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,1
2.0,0.6,0.445,0.175,1.057,0.38299999999999995,0.21600000000000003,0.355,1
2.0,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,1
0.0,0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,1
2.0,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.11800000000000001,0
2.0,0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,0
2.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,0
2.0,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,0
0.0,0.645,0.51,0.19,1.4745,0.605,0.345,0.48,0
1.0,0.575,0.46,0.19,0.9940000000000001,0.392,0.2425,0.34,1
0.0,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,1
0.0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,1
2.0,0.425,0.325,0.1,0.39799999999999996,0.1185,0.0645,0.0945,0
2.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,1
2.0,0.58,0.46,0.14,0.8295,0.3915,0.165,0.23800000000000002,1
2.0,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,0
1.0,0.62,0.47,0.225,1.115,0.37799999999999995,0.2145,0.36,1
1.0,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,1
1.0,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,1
0.0,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,0
1.0,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,1
1.0,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,1
2.0,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,1
1.0,0.4,0.305,0.16,0.368,0.17300000000000001,0.0705,0.105,0
1.0,0.705,0.535,0.22,1.8659999999999999,0.929,0.3835,0.4395,1
2.0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,1
2.0,0.2,0.155,0.04,0.0435,0.0155,0.009000000000000001,0.006999999999999999,0
0.0,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,1
0.0,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,0
2.0,0.445,0.355,0.095,0.3615,0.1415,0.0785,0.12,0
0.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,1
1.0,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,0
0.0,0.7,0.58,0.205,2.13,0.7415,0.49,0.58,1
1.0,0.48,0.38,0.145,0.59,0.23199999999999998,0.141,0.23,1
1.0,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,0
1.0,0.465,0.355,0.115,0.4705,0.1955,0.11800000000000001,0.126,0
0.0,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,1
1.0,0.505,0.39,0.175,0.6920000000000001,0.267,0.15,0.215,1
0.0,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,1
0.0,0.65,0.52,0.195,1.676,0.693,0.44,0.47,1
2.0,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,0
2.0,0.615,0.46,0.19,1.0659999999999998,0.4335,0.226,0.33,1
2.0,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,1
0.0,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,0
1.0,0.47,0.375,0.125,0.5615,0.252,0.13699999999999998,0.18,1
0.0,0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,1
1.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,0
0.0,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,0
1.0,0.57,0.465,0.18,1.295,0.33899999999999997,0.2225,0.44,1
1.0,0.66,0.52,0.2,1.676,0.6729999999999999,0.4805,0.45,1
0.0,0.655,0.515,0.16,1.31,0.5529999999999999,0.369,0.345,1
0.0,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,1
2.0,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,0
0.0,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,1
2.0,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,0
2.0,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,0
2.0,0.505,0.39,0.15,0.685,0.36200000000000004,0.131,0.156,0
2.0,0.485,0.39,0.125,0.591,0.287,0.141,0.12,0
2.0,0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,1
1.0,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,1
0.0,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,1
2.0,0.39,0.295,0.1,0.27899999999999997,0.1155,0.059000000000000004,0.08,0
0.0,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,1
1.0,0.545,0.43,0.165,0.802,0.2935,0.183,0.28,1
2.0,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,0
2.0,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,1
0.0,0.605,0.475,0.175,1.2525,0.5575,0.3055,0.34299999999999997,0
0.0,0.6,0.48,0.175,1.229,0.4125,0.2735,0.415,1
1.0,0.595,0.495,0.235,1.3659999999999999,0.5065,0.21899999999999997,0.52,1
0.0,0.54,0.415,0.17,0.879,0.33899999999999997,0.20800000000000002,0.255,1
0.0,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,1
2.0,0.475,0.36,0.11,0.452,0.191,0.099,0.13,0
0.0,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999,1
0.0,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,1
1.0,0.435,0.35,0.12,0.4585,0.192,0.1,0.13,1
0.0,0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,1
0.0,0.605,0.475,0.14,1.1175,0.555,0.257,0.27399999999999997,0
0.0,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,0
2.0,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,0
2.0,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,0
0.0,0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,0
0.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,1
2.0,0.575,0.455,0.16,0.9895,0.495,0.195,0.24600000000000002,0
2.0,0.395,0.29,0.095,0.304,0.127,0.084,0.077,0
0.0,0.59,0.47,0.135,1.1685,0.539,0.27899999999999997,0.28,0
0.0,0.515,0.38,0.175,0.9565,0.325,0.158,0.31,1
1.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,1
2.0,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,0
1.0,0.57,0.43,0.16,0.8109999999999999,0.3875,0.159,0.2285,0
1.0,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,0
1.0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,0
0.0,0.505,0.4,0.135,0.723,0.377,0.149,0.17800000000000002,0
1.0,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29,0
2.0,0.55,0.4,0.135,0.7170000000000001,0.3315,0.1495,0.221,0
0.0,0.44,0.375,0.13,0.48700000000000004,0.226,0.0965,0.155,0
2.0,0.405,0.29,0.09,0.2825,0.11199999999999999,0.075,0.0815,0
0.0,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,0
2.0,0.41,0.3,0.115,0.2595,0.09699999999999999,0.0515,0.08,1
0.0,0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,1
1.0,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,0
0.0,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,1
2.0,0.375,0.28,0.08,0.226,0.105,0.047,0.065,0
2.0,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,0
1.0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,1
2.0,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,0
1.0,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,0
2.0,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,0
1.0,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,0
0.0,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,1
2.0,0.205,0.15,0.055,0.042,0.0255,0.015,0.012,0
2.0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,0
1.0,0.72,0.55,0.195,2.073,1.0715,0.4265,0.5015,0
2.0,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,0
2.0,0.265,0.21,0.06,0.0965,0.0425,0.022000000000000002,0.03,0
0.0,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,1
1.0,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12,0
0.0,0.65,0.52,0.155,1.368,0.6185,0.28800000000000003,0.365,0
2.0,0.44,0.35,0.11,0.3805,0.1575,0.0895,0.115,0
1.0,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,0
0.0,0.495,0.415,0.165,0.7485,0.264,0.134,0.285,1
2.0,0.4,0.29,0.11,0.32899999999999996,0.188,0.0455,0.0825,0
0.0,0.6,0.475,0.15,1.089,0.5195,0.223,0.292,1
2.0,0.48,0.355,0.11,0.4495,0.201,0.08900000000000001,0.14,0
0.0,0.51,0.395,0.145,0.6185,0.21600000000000003,0.1385,0.24,1
2.0,0.13,0.1,0.03,0.013000000000000001,0.0045,0.003,0.004,0
2.0,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,0
1.0,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,0
0.0,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,0
2.0,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,0
2.0,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,0
2.0,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,0
1.0,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,1
2.0,0.515,0.4,0.135,0.636,0.3055,0.1215,0.1855,0
1.0,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,1
0.0,0.655,0.52,0.18,1.492,0.7185,0.36,0.355,1
2.0,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,0
1.0,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,1
1.0,0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1,0
0.0,0.565,0.45,0.115,0.9085,0.39799999999999996,0.19699999999999998,0.29,1
2.0,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,0
2.0,0.465,0.37,0.115,0.534,0.261,0.098,0.14300000000000002,0
2.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,1
2.0,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,0
2.0,0.435,0.315,0.11,0.3685,0.1615,0.0715,0.12,0
1.0,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,1
0.0,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,1
